id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
780430,"ExtendALL, PORTO Studio 1",4115877,Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14195,-8.61844,Entire home/apt,72,2,20,2013-05-27,0.19,3,76,0,52937/AL
780538,"ExtendALL, PORTO Loft",4115877,Bruno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14008,-8.62086,Entire home/apt,84,2,42,2019-08-17,0.48,3,330,0,52937/AL
786791,Downtown Oporto - 1 bedroom Studio,4147879,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15821,-8.6124,Entire home/apt,36,2,77,2017-08-30,0.86,1,283,7,9049/AL
819535,Clérigos Room | Historic Centre,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14576,-8.61271,Private room,41,2,718,2021-07-27,6.74,8,0,49,28177/AL
827208,Sailing boat at the beach,4338551,Aude,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1868,-8.70497,Entire home/apt,65,2,11,2017-09-03,0.20,1,358,1,228/2011
829780,Confort &Nature in peaceful village,4346713,Dulce,AROUCA,Canelas e Espiunca,40.99038,-8.21421,Entire home/apt,175,2,23,2021-08-04,0.26,2,345,4,3515
852698,Central House with 2 bedrooms and private garden,2861881,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14722,-8.60383,Entire home/apt,150,1,7,2018-08-22,0.18,6,0,0,AL 52876
863923,Near the City Park and the sea,1573706,Maria Julieta,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.17111,-8.66351,Private room,35,2,182,2018-09-08,1.82,1,344,0,15720/AL
870040,Back-to-Back House I - City Centre,4585046,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15117,-8.61461,Entire home/apt,49,2,349,2020-11-01,3.50,1,343,23,
878879,1 bedroom for 1-3 persons,2554908,Yuriy,GONDOMAR,Rio Tinto,41.17257,-8.56586,Private room,76,1,0,,,1,365,0,
879013,Apartment at Ramalde metro station,4646480,Rui,PORTO,Ramalde,41.17216,-8.63899,Entire home/apt,45,28,183,2019-11-02,1.85,2,365,0,33416/AL
901441,Go2oporto @ Ribeira do Porto 1,399503,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14022,-8.61528,Entire home/apt,106,2,21,2021-07-19,0.28,8,315,9,31834/AL
901491,Go2oporto @ Ribeira do Porto 2,399503,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14023,-8.61512,Entire home/apt,110,2,3,2016-02-10,0.53,8,304,1,31839/AL
901558,Go2oporto @ Ribeira do Porto 3,399503,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14021,-8.6155,Entire home/apt,105,2,6,2021-08-12,0.09,8,318,1,31843/AL
927972,downtown|84 Historic Centre Duplex,4994754,Oportodowntown|84,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14297,-8.61462,Entire home/apt,159,2,284,2021-08-17,2.76,2,55,3,AL 25061
940770,Loft Clérigos | Historic Centre,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14578,-8.61271,Entire home/apt,50,2,465,2021-09-26,4.51,8,0,12,26029/AL
969918,"city centre, view to Douro river, private parking",3148983,Rosinda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14275,-8.60506,Entire home/apt,80,3,58,2015-08-27,0.59,2,137,0,56333/AL
982730,Majestic Apartment In Downtown Port,2868260,Henrique,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14782,-8.60519,Entire home/apt,45,3,109,2019-07-02,1.19,2,24,4,9594/AL
1000044,Room in Ribeira Porto view River,5497765,Filipa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13994,-8.61363,Entire home/apt,90,2,128,2021-09-17,1.25,1,318,2,92876/AL
1023015,House w/pool Near the Beach-Espinho,559704,Armando,ESPINHO,Anta e Guetim,40.99902,-8.61646,Entire home/apt,70,2,87,2019-09-22,0.87,4,361,6,10224
1068572,Magnificent Villa with pool and gardens,5878946,Alcinda,SANTA MARIA DA FEIRA,Romariz,40.94943,-8.44852,Entire home/apt,223,3,43,2021-08-01,0.43,1,168,2,111310/AL
1072112,Vitória 392 - Central Loft,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14204,-8.61797,Entire home/apt,53,2,458,2019-09-07,4.45,16,349,11,4916/AL
1075476,cozy studio 3 in downtown Porto,1266562,Oporto,PORTO,Bonfim,41.14665,-8.59936,Entire home/apt,59,2,176,2019-09-05,1.86,18,341,1,109485/AL
1081354,Studio with river view by YoursPorto,1675750,YoursPorto,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14245,-8.62651,Entire home/apt,66,1,522,2021-10-01,5.32,18,357,78,23424/AL
1083736,Vitória 392 - Central  Apartment,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14396,-8.61734,Entire home/apt,46,2,151,2019-10-01,1.52,16,346,6,4925/AL
1096376,Urban apartment - Casa da Portela (no.5105/AL),6024220,Maria João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14409,-8.61145,Entire home/apt,102,2,99,2019-10-18,1.14,1,347,2,5105/AL
1112008,Double room at Casa 45 in Porto Center,6103107,Fatima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15103,-8.61443,Private room,95,2,7,2013-11-08,0.07,3,340,0,9580/AL
1119084,Perto da Praia e do Porto.,6020311,Maria,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.09142,-8.65001,Entire home/apt,52,3,7,2021-07-24,0.11,3,357,4,67776/AL
1127987,Apartment close the beach and Nature.,6020311,Maria,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.09128,-8.651,Entire home/apt,50,4,0,,,3,356,0,
1144090,O'Porto Studio | Historic Center,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14826,-8.61574,Entire home/apt,55,2,477,2020-03-05,4.66,8,295,7,44228/AL
1165025,17 Largo Viriato Historic Center,5723366,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14583,-8.62022,Entire home/apt,60,3,214,2019-05-14,2.10,3,364,3,44934/AL
1168784,Mouzinho 134 - Hist Center - Green,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,70,30,321,2021-10-09,3.22,9,361,4,6466/AL
1170448,GuestHouse Pool&Sea Espinho Oporto,6317610,Isa,ESPINHO,Anta e Guetim,40.99925,-8.61615,Private room,70,2,60,2018-10-13,0.68,4,361,0,
1179009,Three Houses Hotel - New Apartment,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15328,-8.62524,Entire home/apt,105,1,34,2021-10-09,0.53,5,350,30,
1179607,Three Houses O - New Duplex,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15326,-8.62522,Entire home/apt,105,1,12,2021-08-08,0.12,5,364,4,
1192674,4 Bedroom Apartment  - Porto,6518808,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16431,-8.62965,Entire home/apt,109,2,222,2019-07-01,2.25,2,243,16,41528/14/CMP
1195977,Porto-amazing room with ensuite,6535569,Maria,MAIA,Pedrouços,41.18877,-8.58364,Private room,30,2,4,2013-08-17,0.04,1,358,0,
1198320,Amazing River Views - charming Studio,680010,Liana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1386,-8.61002,Entire home/apt,55,2,87,2019-10-03,0.90,9,322,1,18620/AL
1207275,Mouzinho 134 - Hist Center - Blue,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,170,3,379,2020-02-07,3.80,9,339,3,6467/AL
1209353,Shining view in the city heart 9,1630185,David,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14364,-8.61628,Entire home/apt,99,3,11,2019-08-15,0.14,9,333,0,5929/AL
1225077,Porto,5329893,Francisca,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18584,-8.65598,Entire home/apt,50,3,31,2019-10-08,0.35,2,349,0,
1257019,Casa 22 ***** City centre cozy apartment!,6847458,Kiki & Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1456,-8.60623,Entire home/apt,44,4,228,2019-11-30,2.27,4,296,3,
1263840,CHARMING ATTIC ROOM & WC + GARDEN,5732545,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16099,-8.62395,Private room,33,3,241,2019-04-09,2.64,1,172,10,45553/AL
1268146,Light and colorful cosy studio,6250742,Fred,PORTO,Paranhos,41.18221,-8.60921,Entire home/apt,54,2,44,2016-06-08,0.70,5,32,4,87520/AL
1284630,Sótão acolhedor num prédio do século XVIII,6988977,Casa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14397,-8.61777,Entire home/apt,51,3,58,2019-10-05,0.73,3,290,1,16768/AL
1284759,ABEL'S IN DOWNTOWN - THE PLACE TO BE 1 OF 2,6989703,Abel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14739,-8.61825,Entire home/apt,43,1,554,2021-08-29,5.66,11,150,31,16769/AL
1288357,Vitória - Central and Rustic Studio,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14414,-8.61563,Entire home/apt,40,2,396,2020-09-02,3.93,16,341,20,4910/AL
1289907,Mouzinho 134 - Hist Center - White,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,77,30,462,2020-02-23,4.62,9,351,9,6468/AL
1293257,Mouzinho 134 - Hist Center - Pink,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,67,30,356,2021-10-05,3.56,9,349,5,6478/AL
1296230,Wine Hostel - Private Room Ensuit,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14427,-8.61611,Private room,57,1,1,2014-09-15,0.01,6,290,0,55451/AL
1296253,Wine Hostel -  4 Bed Mixed Dorm Ensuite,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14433,-8.61772,Shared room,23,1,46,2021-10-11,0.52,6,349,6,55451/AL
1296270,Wine Hostel - 6 Bed Mixed Dorm / Shared bathroom,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14549,-8.61699,Shared room,22,1,86,2019-07-05,0.99,6,345,6,55451/AL
1296278,Wine Hostel - 6 Bed Mixed Dorm  Ensuite,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14503,-8.61554,Shared room,22,1,68,2019-07-28,0.87,6,348,2,55451/AL
1296281,Wine Hostel - 8 Bed  Mixed Dorm / Shared bathroom,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1451,-8.61682,Shared room,22,1,98,2021-10-14,1.23,6,346,48,55451/AL
1298881,GuestReady - ASTERN/ INNVICT,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14087,-8.61665,Entire home/apt,32,1,205,2021-10-04,2.27,79,0,24,5630/AL
1299930,Cozy studio w/free parking - Oporto,7067789,Manuela,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13848,-8.61174,Entire home/apt,50,2,192,2020-10-20,2.44,2,356,25,71689/AL
1299933,Apartment center w/free parking,7067789,Manuela,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13806,-8.61345,Entire home/apt,60,2,132,2021-09-20,1.38,2,280,22,107800/AL
1300020,FOZ DO DOURO HOUSE,7067511,Susana,VILA NOVA DE GAIA,Canidelo,41.13495,-8.649,Entire home/apt,220,3,10,2013-08-13,0.11,1,363,0,
1302618,Mouzinho 134 - Hist Center - Grey,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,70,30,418,2020-02-23,4.19,9,352,5,6474/AL
1304318,5 minute walk to River Douro?,7090133,Pedro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13269,-8.60848,Private room,14,2,139,2016-03-26,1.51,1,0,0,
1306861,Mouzinho 134 - Hist Center - Brown,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,70,30,426,2021-09-19,4.36,9,355,7,6462/AL
1306890,Mouzinho 134 - Hist Center - Orange,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,70,30,503,2021-08-10,5.06,9,324,7,6475/AL
1317232,GuestReady- TOPMAST/ INNVICT River Views!,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14087,-8.61665,Entire home/apt,38,1,267,2021-09-24,2.73,79,339,33,5630/AL
1330652,B&B Luxury Suite (Low Cost),7218300,Manuel,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12395,-8.61502,Private room,58,1,104,2019-09-17,1.04,2,365,0,Exempt
1331142,Bedroom twin at Casa 45 in Porto Center,6103107,Fatima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14984,-8.61503,Private room,85,2,21,2014-04-08,0.21,3,275,0,9580/AL
1331266,Garden twin at Casa 45 in Porto Center,6103107,Fatima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14977,-8.61445,Private room,95,2,3,2014-05-23,0.03,3,340,0,9580/AL
1332238,Welcome to So Cool Hostel Porto!,7226039,So Cool Hostel Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15642,-8.62043,Shared room,18,1,73,2019-10-20,0.94,12,362,2,6686/AL
1334834,RIVERFRONT APARTMENT IN CENTER OF PORTO,7238676,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.141701,-8.618473,Entire home/apt,63,2,303,2020-03-03,3.37,3,349,5,71550/AL
1338982,Wine Apartments I - Ribeira 1BR by LovelyStay,7260938,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14323,-8.61452,Entire home/apt,50,2,39,2021-10-08,0.44,3,248,13,6999/AL
1347859,Young flat: great view with hammock,5265554,Tiago'S House,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.1457,-8.55635,Private room,8509,3,45,2015-12-08,0.45,1,0,0,
1366674,Spot Apartments - Trindade 4,582444,Spot,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.152615,-8.608886,Entire home/apt,73,2,66,2018-04-21,0.68,18,329,4,5524/AL
1380068,"CASAS DO PORTO - One BR Apartment ""Classic""",7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,90,28,1,2013-10-02,0.01,8,305,0,6667/AL
1380766,"CASAS DO PORTO - Two BR Apartment ""Elegance""",7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,135,28,19,2014-06-09,0.19,8,342,0,6675/AL
1380958,"CASAS DO PORTO - One BR Apartment ""Classic""",7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,90,28,7,2015-04-18,0.07,8,327,0,6676/AL
1381046,"CASAS DO PORTO - Two BR Apartment ""Elegance""",7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,135,28,21,2017-04-22,0.21,8,340,0,6680/AL
1381092,"CASAS DO PORTO - Superior 2 BR Apartment ""Deluxe""",7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,140,28,16,2014-04-04,0.17,8,330,0,6681/AL
1381777,Garden House 1680,7481683,Ruca,VILA NOVA DE GAIA,Arcozelo,41.0426,-8.64949,Entire home/apt,160,4,54,2016-10-18,0.61,2,263,6,17893/AL
1391455,Spot Apartments - Trindade 3,582444,Spot,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.153881,-8.610879,Entire home/apt,75,2,24,2020-02-24,0.34,18,291,1,5527/A
1411857,"Romantic view, Large 2bedr 2bath, Port Wine area",2659631,Cristina,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.137341,-8.625255,Entire home/apt,10,3,148,2020-10-01,1.63,1,125,0,52877/AL
1420956,Century-Old Home at ARTS DISTRICT,7420614,Andreia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15059,-8.62129,Private room,50,2,371,2019-10-03,3.75,1,0,0,
1430405,Basic Studio With Top Location and View . Carmo 3,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14728,-8.61783,Entire home/apt,49,3,276,2020-02-20,2.82,7,99,8,19337/AL
1431918,Feel Porto Panoramic Townhouse,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15366,-8.60762,Entire home/apt,179,1,67,2017-07-04,0.78,71,322,6,18733/AL
1432272,Feel Porto Downtown City Break,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,381,1,99,2019-12-28,1.06,71,336,2,5317/AL
1433439,B&B High quality room in a Luxury flat,7218300,Manuel,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.1237,-8.61288,Private room,26,1,207,2019-12-06,2.07,2,355,8,
1437251,"Stone House 2, com terraço e Wi-Fi",7720702,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15633,-8.60756,Entire home/apt,90,3,86,2019-07-02,0.97,2,259,5,
1437344,"Chalé encantador, de estilo rural",7720982,Rogério,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo",40.91901,-8.57506,Entire home/apt,160,2,6,2017-05-28,0.12,1,312,0,49881/AL
1450237,Studio Apartment,7782764,João,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19165,-8.60639,Entire home/apt,56,3,28,2015-04-11,0.44,5,350,2,11474/AL
1459519,"T3 com piscina e jacuzzi - ""Tristão e Isolda""",7823650,Tiago,VALE DE CAMBRA,Macieira de Cambra,40.86477,-8.36892,Entire home/apt,106,2,47,2021-04-11,0.59,8,346,12,54708/AL
1476266,Porto Beach Apartment,7900833,António,VILA NOVA DE GAIA,Canidelo,41.12552,-8.66609,Entire home/apt,120,5,11,2021-01-04,0.11,1,353,2,
1476656,Studio with terrace @ historic centre,504285,Raul,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14445,-8.61753,Entire home/apt,89,3,386,2021-08-12,3.90,3,311,34,6452/AL
1481442,Ribeira Cinema Apartments - 2 Bedrooms Apartment,1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,105,1,14,2020-12-28,0.36,4,343,6,6842/AL
1488437,Foz Gardens,7959537,Manuela,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1495,-8.66763,Entire home/apt,57,2,4,2021-08-19,0.10,1,197,2,51881/AL
1492432,Fabrica House downtown cozy WIFI,7977641,Gisela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14701,-8.61395,Entire home/apt,75,1,592,2020-03-13,6.12,3,284,0,46830/AL
1520039,Cosy single room at The 4 Cats & 1 Dog House,185209,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14906,-8.60905,Private room,19,2,137,2019-07-16,1.86,6,333,0,50097/AL
1525964,Quarto Suite com acesso a terraço,7782764,João,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19283,-8.60735,Private room,28,5,19,2020-05-31,0.26,5,292,3,
1543906,Casa de Coelhosa - Alojamento local,8228380,Carlos,VALE DE CAMBRA,São Pedro de Castelões,40.83807,-8.40078,Entire home/apt,293,1,24,2019-07-01,0.38,1,338,7,9612/AL
1545220,house with backyard,867831,Carla,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12448,-8.62879,Entire home/apt,80,3,53,2016-07-18,0.60,1,365,3,18550/AL
1548917,"Maison de 3 chambres à Pigeiros, Portugal",5667552,Manuel,SANTA MARIA DA FEIRA,Caldas de São Jorge e de Pigeiros,40.95311,-8.48373,Entire home/apt,53,2,30,2020-07-25,0.40,1,343,1,
1553544,Apartment in newly renewed building,8272913,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15453,-8.61608,Entire home/apt,54,180,37,2020-03-03,0.60,3,46,0,37518/AL
1574038,COSY D.LUIS BRIDGE APARTMENT,8366072,Filipa & Bryan,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13481,-8.61131,Private room,60,1,132,2019-05-06,3.08,3,162,0,65864/AL
1590407,3RoomApartment Vila do Conde/Porto,8455542,Rosário E Jorge Da Costa,VILA DO CONDE,Vila do Conde,41.34915,-8.75021,Entire home/apt,80,3,25,2021-07-30,0.33,1,331,2,
1600427,Garden House Downtown with Garage,8529851,Jorge,PORTO,Bonfim,41.14575,-8.59798,Entire home/apt,97,3,141,2021-09-21,1.61,3,318,24,29424/AL
1657483,"Pretty flat with terrace, free parking, host 6",680010,Liana,PORTO,Bonfim,41.14627,-8.59439,Entire home/apt,49,2,93,2021-09-14,1.01,9,270,6,4826/AL
1680589,Dream View In Trendy Pvt Condo Penthouse Apt,1818634,Claudia,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1528,-8.66868,Entire home/apt,109,3,59,2021-08-28,0.65,1,341,3,53616/AL
1694480,Ribeira Cinema Apartments _ 1 Bedroom Apartment,1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,91,1,12,2021-09-11,0.28,4,339,5,32112/AL
1694547,Ribeira Cinema Apartments _ Superior Studios,1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,91,1,17,2021-09-12,1.21,4,347,10,6837/AL
1712267,Spot Apartments - Trindade 2,582444,Spot,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.154598,-8.610099,Entire home/apt,75,2,45,2017-12-19,0.61,18,306,2,5492/AL
1725356,Studio at Alfandega Apartments,9093792,Chris,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14522,-8.62191,Entire home/apt,51,2,69,2018-07-23,0.81,3,345,1,7090/AL
1725571,CLÉRIGOS BLUE (Double Small Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14532,-8.61339,Entire home/apt,41,1,592,2021-09-19,6.11,28,304,34,45802/AL
1726170,CLÉRIGOS GREEN (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14297,-8.61201,Entire home/apt,42,1,617,2020-09-19,6.34,28,260,71,45802/AL
1726242,Clérigos microstudio/suite 1st floor,12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,35,1,422,2021-08-25,4.33,28,323,41,45802/AL
1728725,CLÉRIGOS ORANGE (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14479,-8.61325,Entire home/apt,39,1,518,2021-10-04,5.39,28,0,42,45802/AL
1728778,BY CLÉRIGOS YELLOW (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,39,1,546,2021-09-29,5.77,28,283,69,45802/AL
1728818,CLÉRIGOS RED (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,38,1,510,2021-09-25,5.25,28,259,53,45802/AL
1728836,CLÉRIGOS PURPLE (Double micro studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,43,1,455,2021-10-03,4.70,28,287,41,45802/AL
